id,n_lines
880995,3
881060,102
143983,24
1041965,17
428263,15
315865,16
1042327,56
316781,22
1042026,3
601071,17
881593,101
881593,24
881593,11
486395,23
486395,4
486126,12
881484,159
316036,5
881596,34
881596,21
829500,26
829500,37
486150,13
981948,26
881533,6
315123,19
547267,12
932318,50
932318,25
315219,16
766500,35
766500,10
766500,7
932742,62
659733,3
830421,31
830704,26
659562,28
718792,227
766512,26
830472,23
1090124,27
428469,20
428469,5
428474,23
428474,35
981781,33
601704,82
881405,14
881405,21
881405,23
981836,101
981836,69
830727,15
718030,19
718030,8
718030,126
428683,30
317710,21
766645,107
932363,22
659313,3
547365,79
428739,31
881802,26
547381,23
659813,134
718067,102
718067,46
659358,11
1090094,108
830739,38
830739,40
830739,29
830549,88
486600,10
147817,7
601539,21
830761,55
830761,17
830761,13
547488,56
317217,9
317217,14
547431,15
547431,4
547671,15
547671,3
147944,44
1042843,23
1042843,29
317232,28
428955,17
601637,56
766892,184
1089812,43
146252,65
146252,79
146252,106
146252,53
547683,31
766988,34
766988,108
428795,2
317239,36
317239,24
428642,12
767021,17
767021,6
547508,47
547508,5
602187,17
1042709,5
317414,20
659626,19
547524,15
547524,14
547524,5
659674,47
659674,33
767029,43
318223,10
318913,20
767042,16
767042,25
547867,23
547939,14
547939,27
7634,2
318964,24
318964,41
547571,31
428831,2
547964,14
547964,24
318978,18
318239,12
767045,17
767045,14
486737,10
486737,50
319477,20
318316,4
486354,13
982505,28
319126,190
428373,7
486760,2
933082,9
933082,28
547970,28
547984,18
767052,46
8735,86
547768,9
547806,3
767088,40
548041,7
8834,51
881750,11
881750,4
487069,3
487069,3
767318,54
487111,155
882205,106
548085,206
548100,25
548007,4
1090585,21
548104,88
147973,9
486939,40
547619,6
933263,74
486843,9
148302,116
486923,61
486923,28
486471,63
831303,70
831314,22
486952,6
486488,118
486488,29
486488,161
486488,54
428994,7
831328,45
831328,25
831434,13
10217,60
831370,5
428862,22
428885,66
428890,7
428890,16
882490,24
882515,17
486977,6
429077,18
1090704,16
767382,11
659999,16
659999,7
831401,63
767393,6
