id,n_lines
53119757,11
53119757,11
53095223,30
45006029,22
48813803,20
47827126,4
34875605,57
18310679,5
54555493,30
44606240,236
50491268,38
50491268,15
55257529,36
57166819,12
55600793,8
55600793,17
54809044,4
27283348,4
34538330,20
25059520,2
55820483,29
55820483,35
59919309,17
60817022,64
30531492,10
22043856,7
53286742,26
60716543,47
60716543,27
54019537,36
56002279,6
37896950,10
60105586,44
60105586,23
52923897,2
14891927,5
38950695,4
38950695,11
50938561,27
60444925,15
46888757,5
45793362,14
49375143,12
49375143,9
49375143,3
49375143,5
49833349,29
33511175,4
9152454,2
37859141,11
60657505,32
57078742,5
61700258,16
48684339,38
54230724,7
52045177,13
52045177,12
52045177,11
61129335,5
52642075,30
44693478,15
58267054,6
50465636,18
49885962,30
29192874,12
8788603,14
44590247,3
16417401,28
61002390,27
32725641,20
60546543,7
52495124,33
52932665,2
53059639,58
57882100,12
50312183,26
30739012,18
40941086,13
40062735,11
23910531,6
50474422,37
41458423,27
34090874,8
60760882,18
60760882,34
60760882,3
33051261,60
56921587,13
57857488,25
42157107,27
61120395,17
61651613,5
55880388,12
55880388,22
60502708,71
28603404,5
28603404,6
45579632,23
45727795,29
61571947,51
61571947,28
56432338,13
44486944,13
39087053,6
46641336,24
53691779,29
58652919,26
21171300,15
61775091,39
61775091,29
61775091,20
52997916,9
56811316,3
24644065,8
32449075,24
58816437,9
54281219,12
55739945,10
60253030,7
60253030,10
56399085,3
55243040,10
39770355,14
50373592,16
51147436,8
51735648,4
49936325,4
53405022,16
49040506,42
55348908,5
56948944,27
57076031,28
49704854,28
38089656,24
61375928,20
59851494,6
57629605,2
30766383,20
43245095,29
13077203,5
47258446,21
54965699,32
32344885,8
44062802,26
61895357,20
61895357,13
31367034,38
30232933,25
56201891,3
50556066,31
24034523,14
58641922,31
58641922,27
61328546,19
39605662,6
47986757,39
61667118,13
52238328,4
47066168,8
47066168,8
58120482,3
46729225,13
46729225,12
50477300,10
59536461,7
56163900,10
51366374,11
51884105,27
58286636,22
60452626,33
52646205,59
51579976,6
51579976,6
46649349,4
52056707,29
54207116,37
58112896,20
60682016,30
45347562,7
60487000,17
23493059,35
49042566,47
49042566,28
43943474,85
58985996,14
58985996,40
52701786,5
56252142,31
10161057,11
43560811,3
52033073,47
43960782,2
59021644,18
61406144,48
59966157,34
38503367,25
51672061,32
51672061,25
59057726,16
33912467,47
55815558,15
56260895,41
51312442,21
43458215,9
60311768,59
28691167,5
52986536,37
52986536,25
51275494,3
62007882,2
62007882,2
62007882,2
43031448,22
55629580,14
33324355,56
33324355,23
50813589,13
16129796,10
16129796,4
51889091,5
51889091,8
37467027,3
46168887,25
56140179,3
56648771,5
56648771,5
44361969,3
60882850,39
60629133,5
53153237,7
53153237,6
54735344,4
54735344,8
49602783,28
45186584,4
57229294,28
36910834,55
